timestamp,plant,line,shift,product_family,cycle_time_sec,cavity,efficiency_pct,downtime_rate,scrap_rate,units_per_hour,effective_units_per_hour,good_units_per_hour,material_cost_per_unit,labor_cost_per_hour,energy_cost_per_hour,overhead_cost_per_hour,total_cost_per_hour,cost_per_unit,cost_per_good_unit,scrap_cost_per_unit_proxy
2025-11-25 15:24:00,PL01,LINE_A,C,PREMIUM,34.93,1,0.8807,0.1216,0.15,90.78,79.75,67.79,3.32,56.14,21.24,23.55,100.94,4.581,4.804,0.497
2025-11-25 15:26:00,PL02,LINE_C,C,STANDARD,28.65,2,0.7778,0.0234,0.1369,195.48,190.91,164.78,2.02,55.02,22.67,22.57,100.26,2.548,2.631,0.277
2025-11-25 15:35:00,PL01,LINE_D,B,STANDARD,52.95,1,0.7967,0.2423,0.15,54.16,41.03,34.88,2.19,53.91,15.65,26.86,96.42,4.538,4.953,0.328
2025-11-25 15:49:00,PL03,LINE_C,B,HEAVY,46.21,1,0.7601,0.246,0.0512,59.21,44.65,42.36,5.19,45.66,21.68,16.59,83.93,7.069,7.171,0.266
2025-11-25 16:23:00,PL01,LINE_B,B,PREMIUM,57.43,4,0.8702,0.1627,0.0467,218.18,182.69,174.15,3.55,59.08,16.14,18.57,93.79,4.064,4.089,0.166
2025-11-25 16:28:00,PL01,LINE_A,C,HEAVY,46.28,2,0.7954,0.25,0.0355,123.75,92.81,89.52,5.33,60.06,29.3,25.87,115.24,6.567,6.612,0.189
2025-11-25 16:35:00,PL01,LINE_C,C,STANDARD,34.61,1,0.8772,0.0369,0.15,91.24,87.88,74.69,2.01,60.31,16.57,24.47,101.36,3.162,3.366,0.301
2025-11-25 16:44:00,PL03,LINE_C,B,PREMIUM,41.25,1,0.8157,0.25,0.0663,71.19,53.39,49.85,3.45,45.82,20.11,27.36,93.29,5.199,5.323,0.229
2025-11-25 17:37:00,PL02,LINE_D,A,PREMIUM,74.77,1,0.6156,0.1765,0.15,29.64,24.41,20.75,2.83,50.34,15.56,10.09,75.99,5.942,6.492,0.424
2025-11-25 18:07:00,PL02,LINE_C,A,STANDARD,70.82,1,0.8993,0.0259,0.0728,45.72,44.53,41.29,3.33,44.44,16.36,25.43,86.22,5.269,5.421,0.243
2025-11-25 18:32:00,PL01,LINE_C,C,STANDARD,29.29,1,0.7772,0.122,0.0788,95.54,83.89,77.28,2.23,57.82,12.81,14.31,84.94,3.238,3.325,0.175
2025-11-25 18:41:00,PL01,LINE_B,A,STANDARD,35.73,1,0.9462,0.25,0.15,95.34,71.5,60.78,2.4,53.31,14.34,18.01,85.66,3.594,3.805,0.359
2025-11-25 19:52:00,PL02,LINE_D,A,HEAVY,82.12,1,0.7934,0.1998,0.15,34.78,27.83,23.65,6.44,50.25,28.06,22.41,100.72,10.056,10.695,0.966
2025-11-25 20:19:00,PL01,LINE_B,B,STANDARD,32.66,2,0.7937,0.25,0.0957,174.97,131.23,118.67,2.66,55.54,15.7,26.28,97.52,3.399,3.478,0.254
2025-11-25 23:23:00,PL03,LINE_B,C,STANDARD,26.54,2,0.8366,0.086,0.0949,226.91,207.39,187.71,1.89,48.03,18.87,20.9,87.79,2.314,2.359,0.179
2025-11-25 23:33:00,PL02,LINE_C,B,STANDARD,28.67,2,0.9123,0.0877,0.0591,229.13,209.04,196.69,1.46,51.13,18.87,19.04,89.04,1.881,1.908,0.086
2025-11-25 23:54:00,PL01,LINE_A,A,PREMIUM,33.77,4,0.8284,0.1293,0.15,353.27,307.59,261.46,3.96,53.33,19.03,21.08,93.44,4.26,4.313,0.593
2025-11-26 00:22:00,PL01,LINE_C,B,PREMIUM,59.85,4,0.8251,0.0403,0.0882,198.52,190.52,173.72,3.58,55.03,21.48,30.95,107.45,4.147,4.202,0.316
2025-11-26 00:59:00,PL01,LINE_B,B,STANDARD,42.91,2,0.8722,0.0554,0.0902,146.35,138.24,125.77,2.05,57.52,22.02,30.03,109.57,2.839,2.918,0.185
2025-11-26 01:20:00,PL03,LINE_A,B,PREMIUM,61.97,1,0.8803,0.0983,0.1115,51.14,46.11,40.97,4.01,46.92,20.61,22.74,90.27,5.964,6.21,0.447
2025-11-26 01:31:00,PL03,LINE_A,A,PREMIUM,68.5,1,0.7776,0.2019,0.0543,40.87,32.62,30.85,3.24,44.68,14.92,20.24,79.84,5.687,5.827,0.176
2025-11-26 01:38:00,PL02,LINE_A,B,PREMIUM,64.17,1,0.8924,0.25,0.1123,50.07,37.55,33.33,3.74,54.22,19.26,23.83,97.31,6.336,6.664,0.42
2025-11-26 02:15:00,PL01,LINE_B,B,PREMIUM,50.07,4,0.9699,0.0507,0.15,278.94,264.79,225.07,4.2,55.4,23.29,14.92,93.6,4.555,4.618,0.63
2025-11-26 02:21:00,PL02,LINE_D,B,PREMIUM,28.62,1,0.8956,0.1365,0.036,112.68,97.29,93.78,3.29,47.87,18.84,22.52,89.23,4.207,4.241,0.119
2025-11-26 02:22:00,PL01,LINE_B,B,STANDARD,42.36,4,0.84,0.053,0.1167,285.54,270.4,238.84,2.34,57.21,17.09,27.15,101.45,2.711,2.76,0.273
2025-11-26 02:40:00,PL01,LINE_A,A,STANDARD,36.67,2,0.7858,0.25,0.1344,154.28,115.71,100.16,1.48,54.01,15.33,24.58,93.92,2.295,2.421,0.199
2025-11-26 03:29:00,PL01,LINE_C,B,STANDARD,57.19,1,0.832,0.126,0.021,52.37,45.77,44.81,1.9,55.85,11.62,29.56,97.03,4.016,4.062,0.04
2025-11-26 03:33:00,PL03,LINE_D,A,PREMIUM,50.68,2,0.8434,0.25,0.0962,119.82,89.87,81.22,3.6,46.98,17.15,26.92,91.05,4.614,4.722,0.347
2025-11-26 06:03:00,PL01,LINE_A,A,STANDARD,30.4,4,0.8826,0.1008,0.1058,418.08,375.92,336.14,2.38,55.92,18.37,26.77,101.06,2.649,2.681,0.252
2025-11-26 06:41:00,PL02,LINE_B,B,STANDARD,37.75,2,0.8743,0.1416,0.1331,166.75,143.14,124.09,2.17,51.3,21.83,19.16,92.3,2.815,2.914,0.289
2025-11-26 07:41:00,PL02,LINE_A,A,STANDARD,30.09,2,0.9279,0.1961,0.0385,222.01,178.48,171.62,2.11,47.89,17.24,17.93,83.06,2.572,2.59,0.081
2025-11-26 08:28:00,PL02,LINE_A,B,STANDARD,34.15,1,0.7164,0.1996,0.0327,75.53,60.46,58.48,2.24,51.63,21.62,18.89,92.14,3.762,3.814,0.073
2025-11-26 08:44:00,PL01,LINE_D,B,PREMIUM,68.6,1,0.7849,0.1688,0.0445,41.19,34.24,32.71,3.98,58.03,23.22,21.4,102.65,6.974,7.114,0.177
2025-11-26 09:40:00,PL01,LINE_D,A,STANDARD,47.29,2,0.8544,0.25,0.0841,130.09,97.56,89.36,1.85,54.69,20.6,28.88,104.16,2.913,3.011,0.155
2025-11-26 09:53:00,PL02,LINE_A,A,STANDARD,29.68,4,0.8026,0.118,0.15,389.45,343.49,291.97,2.13,49.11,11.99,20.23,81.33,2.366,2.408,0.319
2025-11-26 10:00:00,PL02,LINE_C,B,STANDARD,59.02,1,0.8716,0.25,0.1324,53.17,39.87,34.59,2.21,49.96,18.74,20.22,88.93,4.444,4.784,0.293
2025-11-26 10:16:00,PL03,LINE_D,B,STANDARD,27.07,1,0.8216,0.1042,0.0613,109.24,97.87,91.86,2.52,48.86,25.34,26.42,100.62,3.549,3.617,0.155
2025-11-26 10:34:00,PL03,LINE_C,A,HEAVY,72.6,1,0.9151,0.2043,0.0937,45.38,36.11,32.73,5.21,42.97,15.63,15.56,74.16,7.265,7.477,0.488
2025-11-26 10:43:00,PL01,LINE_A,B,HEAVY,41.13,1,0.7728,0.25,0.1014,67.64,50.73,45.59,5.09,57.75,23.21,28.66,109.62,7.25,7.494,0.516
2025-11-26 11:02:00,PL03,LINE_B,B,STANDARD,36.64,1,0.7411,0.0887,0.0376,72.82,66.36,63.86,2.77,47.9,14.95,19.27,82.12,4.006,4.054,0.104
2025-11-26 11:18:00,PL02,LINE_C,A,PREMIUM,50.5,2,0.8398,0.1443,0.0547,119.75,102.47,96.87,3.16,48.46,19.27,18.41,86.14,3.999,4.047,0.173
2025-11-26 11:22:00,PL02,LINE_A,A,STANDARD,30.5,1,0.8082,0.0236,0.0654,95.4,93.16,87.06,1.22,49.81,18.8,19.37,87.98,2.167,2.233,0.08
2025-11-26 11:54:00,PL01,LINE_C,A,PREMIUM,69.81,1,0.7238,0.25,0.15,37.33,28.0,23.8,3.53,54.22,19.24,15.36,88.83,6.701,7.261,0.529
2025-11-26 12:25:00,PL01,LINE_B,B,STANDARD,34.38,1,0.9056,0.0149,0.0497,94.83,93.41,88.77,2.33,56.87,13.71,20.03,90.62,3.298,3.349,0.116
2025-11-26 12:37:00,PL02,LINE_B,C,STANDARD,49.89,4,0.8943,0.0491,0.1203,258.13,245.47,215.94,2.02,57.28,21.1,20.4,98.77,2.424,2.479,0.243
2025-11-26 12:55:00,PL01,LINE_A,B,STANDARD,23.06,2,0.8937,0.0901,0.1166,279.0,253.86,224.27,1.78,58.66,20.83,17.73,97.22,2.165,2.215,0.208
2025-11-26 13:20:00,PL01,LINE_A,A,STANDARD,39.03,1,0.8738,0.0505,0.15,80.6,76.52,65.04,2.5,56.11,15.82,29.57,101.5,3.828,4.062,0.375
2025-11-26 14:06:00,PL01,LINE_D,A,PREMIUM,39.52,1,0.7586,0.1345,0.0482,69.11,59.82,56.93,3.47,55.38,27.68,24.96,108.02,5.275,5.367,0.167
2025-11-26 14:38:00,PL02,LINE_B,A,PREMIUM,36.81,1,0.922,0.25,0.1181,90.18,67.63,59.64,3.87,51.69,20.14,13.97,85.8,5.143,5.313,0.458
2025-11-26 16:38:00,PL01,LINE_C,B,HEAVY,78.93,1,0.7895,0.25,0.1112,36.01,27.01,24.0,5.48,55.05,22.51,28.47,106.03,9.403,9.894,0.609
2025-11-26 16:47:00,PL03,LINE_C,A,PREMIUM,44.19,1,0.8307,0.1352,0.1005,67.68,58.53,52.65,3.48,50.41,21.02,20.83,92.26,5.056,5.232,0.35
2025-11-26 17:40:00,PL01,LINE_B,A,STANDARD,32.18,2,0.9225,0.0596,0.1051,206.41,194.11,173.71,1.85,59.78,18.66,29.09,107.53,2.407,2.472,0.195
2025-11-26 18:04:00,PL01,LINE_C,C,STANDARD,26.02,1,0.9369,0.0983,0.0072,129.64,116.9,116.06,2.49,56.47,17.5,16.64,90.61,3.263,3.269,0.018
2025-11-26 18:48:00,PL02,LINE_B,C,STANDARD,23.21,2,0.8534,0.25,0.076,264.69,198.52,183.43,2.39,51.91,14.17,15.14,81.22,2.799,2.833,0.182
2025-11-26 19:35:00,PL01,LINE_A,B,STANDARD,43.1,2,0.8054,0.0803,0.0935,134.53,123.73,112.16,3.16,57.34,19.89,22.53,99.75,3.966,4.049,0.295
2025-11-26 19:41:00,PL01,LINE_C,B,PREMIUM,37.82,2,0.9207,0.1332,0.0612,175.28,151.93,142.63,3.1,51.1,21.27,15.69,88.06,3.681,3.719,0.19
2025-11-26 20:01:00,PL02,LINE_C,A,STANDARD,59.84,2,0.8879,0.1673,0.08,106.83,88.96,81.84,2.34,50.12,28.25,25.36,103.73,3.503,3.604,0.187
2025-11-26 22:40:00,PL01,LINE_A,A,PREMIUM,72.54,1,0.8989,0.25,0.0542,44.61,33.46,31.64,3.76,55.97,20.22,15.15,91.33,6.485,6.642,0.204
2025-11-26 23:12:00,PL02,LINE_A,A,STANDARD,51.43,1,0.8884,0.1484,0.0505,62.18,52.95,50.28,2.59,50.97,16.13,19.28,86.39,4.223,4.31,0.131
2025-11-26 23:42:00,PL02,LINE_A,A,HEAVY,56.94,2,0.8306,0.0722,0.1269,105.04,97.45,85.09,4.93,48.22,18.14,24.65,91.02,5.859,5.995,0.625
2025-11-27 00:56:00,PL03,LINE_D,B,STANDARD,39.77,4,0.814,0.1343,0.0651,294.76,255.18,238.57,1.61,53.1,13.78,23.69,90.57,1.965,1.99,0.105
2025-11-27 02:02:00,PL01,LINE_A,C,STANDARD,45.2,2,0.79,0.0602,0.1005,125.85,118.27,106.39,1.78,58.3,15.82,23.71,97.82,2.602,2.695,0.178
2025-11-27 02:04:00,PL03,LINE_B,B,STANDARD,34.65,1,0.943,0.1285,0.15,97.98,85.39,72.58,2.18,46.49,11.27,23.89,81.65,3.141,3.309,0.328
2025-11-27 02:31:00,PL01,LINE_A,B,HEAVY,74.63,1,0.8998,0.1533,0.1288,43.41,36.76,32.02,5.74,59.29,23.12,33.53,115.94,8.89,9.356,0.739
2025-11-27 03:32:00,PL02,LINE_B,A,PREMIUM,77.63,1,0.9319,0.1804,0.0312,43.21,35.42,34.31,2.84,50.4,18.11,28.34,96.85,5.578,5.666,0.089
2025-11-27 05:03:00,PL02,LINE_C,A,STANDARD,32.27,1,0.9266,0.0332,0.057,103.37,99.94,94.24,2.38,50.48,21.64,11.29,83.41,3.215,3.266,0.136
2025-11-27 05:31:00,PL01,LINE_B,A,STANDARD,55.52,2,0.8249,0.136,0.1351,106.97,92.42,79.93,1.68,53.3,23.42,27.58,104.29,2.812,2.988,0.227
2025-11-27 05:50:00,PL03,LINE_A,A,STANDARD,28.84,1,0.8147,0.1147,0.1406,101.7,90.04,77.38,2.77,47.35,25.86,19.56,92.76,3.8,3.968,0.389
2025-11-27 06:45:00,PL03,LINE_B,C,PREMIUM,24.45,2,0.8301,0.101,0.15,244.43,219.75,186.79,3.55,51.97,19.1,18.39,89.46,3.955,4.026,0.532
2025-11-27 06:50:00,PL03,LINE_C,A,STANDARD,32.31,1,0.9294,0.0744,0.065,103.56,95.86,89.63,2.03,48.25,15.34,21.48,85.06,2.918,2.98,0.132
2025-11-27 06:52:00,PL01,LINE_D,A,STANDARD,27.87,2,0.7423,0.1195,0.0232,191.77,168.86,164.95,1.86,55.34,7.75,17.04,80.12,2.334,2.345,0.043
2025-11-27 08:40:00,PL02,LINE_D,A,STANDARD,27.64,2,0.8714,0.2322,0.074,227.01,174.31,161.4,1.62,47.1,18.11,26.78,91.99,2.15,2.192,0.12
2025-11-27 10:41:00,PL01,LINE_C,C,PREMIUM,50.35,4,0.8386,0.0668,0.1384,239.82,223.79,192.81,3.88,60.94,17.48,16.32,94.74,4.3,4.368,0.537
2025-11-27 10:44:00,PL02,LINE_B,C,PREMIUM,58.01,1,0.874,0.25,0.1356,54.24,40.68,35.16,3.57,52.46,15.73,20.63,88.82,5.75,6.093,0.484
2025-11-27 11:28:00,PL03,LINE_B,B,STANDARD,45.75,1,0.8637,0.1313,0.1138,67.97,59.04,52.32,2.3,45.15,22.01,26.14,93.3,3.877,4.08,0.261
2025-11-27 11:39:00,PL02,LINE_B,C,PREMIUM,62.1,1,0.8695,0.1361,0.0659,50.41,43.55,40.68,4.53,55.38,21.25,23.01,99.64,6.821,6.982,0.299
2025-11-27 11:58:00,PL03,LINE_A,A,STANDARD,34.98,4,0.7891,0.2338,0.0858,324.87,248.91,227.55,2.61,49.48,16.04,20.29,85.8,2.952,2.985,0.224
2025-11-27 13:03:00,PL03,LINE_A,B,STANDARD,32.37,2,0.8776,0.25,0.0243,195.19,146.39,142.83,2.0,44.54,7.39,32.4,84.33,2.575,2.59,0.049
2025-11-27 14:10:00,PL02,LINE_A,A,STANDARD,34.71,1,0.9317,0.2154,0.0586,96.62,75.81,71.37,3.05,47.49,23.97,26.79,98.25,4.349,4.43,0.179
2025-11-27 16:04:00,PL01,LINE_A,A,STANDARD,33.3,4,0.8102,0.25,0.1268,350.34,262.75,229.44,2.76,54.49,17.2,29.61,101.29,3.15,3.206,0.35
2025-11-27 17:38:00,PL03,LINE_D,C,PREMIUM,64.94,2,0.7863,0.1347,0.1385,87.17,75.43,64.98,3.39,50.7,10.02,17.6,78.32,4.425,4.592,0.469
2025-11-27 18:15:00,PL02,LINE_B,B,STANDARD,37.49,2,0.8736,0.149,0.15,167.78,142.78,121.36,2.28,56.46,22.88,19.68,99.02,2.974,3.096,0.342
2025-11-27 19:14:00,PL03,LINE_C,A,PREMIUM,85.99,1,0.8492,0.25,0.0913,35.55,26.67,24.23,3.74,49.63,20.27,22.65,92.55,7.212,7.561,0.341
2025-11-27 19:22:00,PL01,LINE_B,B,STANDARD,30.43,1,0.8318,0.25,0.0959,98.39,73.79,66.71,2.78,57.09,26.13,23.0,106.22,4.221,4.374,0.267
2025-11-27 19:49:00,PL03,LINE_D,A,PREMIUM,38.02,1,0.8616,0.2356,0.0539,81.57,62.35,58.99,3.31,45.88,20.66,13.5,80.04,4.592,4.665,0.178
2025-11-27 20:00:00,PL02,LINE_D,B,STANDARD,38.54,1,0.98,0.0939,0.15,91.53,82.94,70.5,1.77,53.59,15.95,25.42,94.97,2.918,3.12,0.266
2025-11-27 20:30:00,PL01,LINE_B,C,STANDARD,35.82,1,0.8102,0.1975,0.0517,81.42,65.33,61.95,2.36,59.46,15.75,30.11,105.32,3.972,4.06,0.122
2025-11-27 20:34:00,PL01,LINE_A,A,HEAVY,43.46,1,0.8451,0.25,0.1425,70.0,52.5,45.02,4.55,57.52,10.28,16.04,83.83,6.146,6.411,0.648
2025-11-27 21:29:00,PL02,LINE_A,A,PREMIUM,32.01,1,0.7849,0.0638,0.1417,88.29,82.65,70.94,3.5,49.38,18.44,23.51,91.33,4.608,4.791,0.497
2025-11-27 21:40:00,PL01,LINE_C,B,STANDARD,38.49,2,0.8017,0.1493,0.0875,149.97,127.58,116.41,1.67,52.59,16.89,22.82,92.3,2.393,2.462,0.146
2025-11-27 22:18:00,PL02,LINE_C,A,HEAVY,79.88,1,0.844,0.121,0.15,38.04,33.44,28.42,5.49,53.78,21.47,28.1,103.34,8.584,9.13,0.824
2025-11-28 00:48:00,PL03,LINE_B,A,HEAVY,39.31,1,0.9648,0.0781,0.0753,88.35,81.45,75.32,5.24,45.56,24.79,27.7,98.05,6.446,6.544,0.395
2025-11-28 01:15:00,PL01,LINE_C,B,PREMIUM,50.77,2,0.8326,0.1833,0.0249,118.07,96.43,94.03,3.76,53.46,18.05,14.24,85.75,4.651,4.674,0.094
2025-11-28 01:17:00,PL02,LINE_A,C,PREMIUM,58.91,2,0.7949,0.0441,0.1104,97.14,92.86,82.61,2.78,50.89,13.2,21.38,85.47,3.702,3.817,0.307
2025-11-28 01:19:00,PL02,LINE_B,A,PREMIUM,40.59,2,0.7519,0.1979,0.0653,133.39,106.99,100.01,2.82,53.08,21.59,23.22,97.89,3.731,3.795,0.184
2025-11-28 01:20:00,PL01,LINE_B,A,HEAVY,50.7,1,0.852,0.2313,0.0879,60.5,46.51,42.42,4.42,51.21,21.96,20.25,93.43,6.429,6.622,0.388
2025-11-28 01:39:00,PL02,LINE_A,C,STANDARD,54.38,2,0.8224,0.0522,0.0294,108.88,103.19,100.15,2.04,52.96,21.56,28.75,103.27,3.046,3.076,0.06
2025-11-28 02:01:00,PL01,LINE_C,B,PREMIUM,64.17,1,0.8487,0.0858,0.125,47.61,43.52,38.09,3.45,55.99,16.94,15.16,88.09,5.479,5.768,0.432
2025-11-28 02:06:00,PL02,LINE_B,A,PREMIUM,67.45,2,0.845,0.1449,0.1084,90.2,77.13,68.77,3.56,50.09,14.25,29.43,93.78,4.778,4.925,0.386
2025-11-28 02:20:00,PL01,LINE_C,A,STANDARD,36.31,2,0.9021,0.0714,0.0686,178.87,166.11,154.71,1.71,55.17,18.82,23.14,97.13,2.298,2.341,0.118
2025-11-28 05:05:00,PL03,LINE_A,C,HEAVY,71.46,1,0.8319,0.2359,0.076,41.91,32.02,29.59,5.21,47.85,22.18,22.93,92.97,8.112,8.351,0.396
2025-11-28 05:21:00,PL01,LINE_C,B,STANDARD,45.99,1,0.8178,0.25,0.0363,64.01,48.01,46.26,2.52,56.09,17.84,24.35,98.28,4.57,4.647,0.092
2025-11-28 07:01:00,PL03,LINE_C,C,STANDARD,30.72,2,0.8568,0.0544,0.0678,200.84,189.91,177.04,1.8,49.45,12.98,29.04,91.47,2.285,2.32,0.122
2025-11-28 08:11:00,PL02,LINE_B,C,STANDARD,48.23,1,0.9468,0.1799,0.1394,70.68,57.96,49.88,2.1,52.18,22.64,24.77,99.59,3.822,4.1,0.293
2025-11-28 09:12:00,PL01,LINE_D,C,STANDARD,26.54,4,0.8442,0.185,0.15,458.1,373.33,317.33,2.29,59.53,18.03,19.03,96.59,2.551,2.597,0.344
2025-11-28 10:07:00,PL01,LINE_B,C,STANDARD,29.28,1,0.6775,0.2377,0.0451,83.31,63.51,60.64,2.6,62.59,20.28,18.26,101.12,4.194,4.269,0.117
2025-11-28 11:00:00,PL02,LINE_A,B,PREMIUM,30.69,1,0.7989,0.0632,0.1498,93.73,87.81,74.66,4.6,51.52,16.05,22.78,90.35,5.626,5.807,0.688
2025-11-28 11:21:00,PL01,LINE_C,A,PREMIUM,99.97,1,0.857,0.0588,0.0313,30.86,29.05,28.14,3.75,54.05,23.71,22.36,100.12,7.196,7.307,0.117
2025-11-28 11:57:00,PL01,LINE_B,C,STANDARD,44.83,4,0.8929,0.1938,0.0993,286.83,231.25,208.28,2.44,60.06,19.49,19.15,98.7,2.864,2.911,0.242
2025-11-28 12:23:00,PL01,LINE_C,C,PREMIUM,49.23,2,0.8388,0.1773,0.1142,122.68,100.92,89.4,3.28,55.58,15.12,23.14,93.84,4.213,4.333,0.375
2025-11-28 12:44:00,PL01,LINE_C,B,PREMIUM,44.63,2,0.9048,0.1227,0.15,145.97,128.05,108.85,2.84,57.46,16.7,21.61,95.76,3.591,3.723,0.427
2025-11-28 14:05:00,PL01,LINE_C,A,STANDARD,24.79,2,0.9272,0.1829,0.0807,269.27,220.02,202.26,2.26,53.63,18.6,28.69,100.92,2.722,2.763,0.183
2025-11-28 15:38:00,PL02,LINE_D,B,STANDARD,35.97,1,0.7836,0.2163,0.0464,78.44,61.47,58.61,2.64,49.66,13.94,29.2,92.8,4.152,4.225,0.123
2025-11-28 15:41:00,PL01,LINE_B,A,PREMIUM,51.58,2,0.9199,0.1006,0.1265,128.41,115.49,100.87,3.32,58.67,19.96,24.49,103.12,4.209,4.339,0.42
2025-11-28 17:18:00,PL02,LINE_C,B,HEAVY,108.68,1,0.9152,0.1492,0.15,30.32,25.79,21.92,6.23,52.37,21.84,25.69,99.9,10.105,10.789,0.935
2025-11-28 17:26:00,PL03,LINE_B,C,STANDARD,28.1,1,0.9735,0.0873,0.0499,124.72,113.84,108.16,3.11,48.41,20.69,23.57,92.67,3.929,3.971,0.155
2025-11-28 18:08:00,PL02,LINE_C,B,STANDARD,39.35,1,0.8676,0.1939,0.1067,79.37,63.98,57.15,2.05,49.48,21.56,26.12,97.16,3.565,3.747,0.218
2025-11-28 18:47:00,PL02,LINE_D,C,HEAVY,61.86,2,0.7255,0.25,0.0771,84.45,63.33,58.45,5.6,53.06,21.22,24.26,98.54,7.154,7.284,0.431
2025-11-28 19:04:00,PL01,LINE_C,C,STANDARD,37.59,1,0.8843,0.2453,0.0589,84.69,63.92,60.15,2.15,59.6,15.74,18.63,93.96,3.622,3.714,0.127
2025-11-28 19:05:00,PL01,LINE_A,A,STANDARD,34.83,1,0.8535,0.1222,0.0772,88.21,77.43,71.45,2.52,55.47,16.1,27.6,99.17,3.799,3.906,0.194
2025-11-28 19:55:00,PL01,LINE_D,A,STANDARD,22.44,1,0.821,0.2213,0.1225,131.73,102.57,90.01,1.83,55.85,18.22,22.84,96.9,2.771,2.903,0.224
2025-11-28 19:56:00,PL02,LINE_B,A,PREMIUM,36.82,1,0.8612,0.1816,0.1362,84.21,68.92,59.53,3.09,48.45,20.78,10.18,79.41,4.239,4.421,0.42
2025-11-28 20:02:00,PL02,LINE_D,C,PREMIUM,43.43,4,0.7156,0.1496,0.0363,237.28,201.78,194.45,2.87,52.45,16.98,19.6,89.03,3.311,3.328,0.104
2025-11-28 20:09:00,PL01,LINE_C,B,STANDARD,32.8,1,0.9176,0.1438,0.0942,100.72,86.24,78.12,2.37,54.98,19.84,29.41,104.23,3.581,3.707,0.223
2025-11-28 21:32:00,PL01,LINE_B,B,PREMIUM,42.71,2,0.8255,0.1302,0.0679,139.15,121.03,112.8,2.59,56.76,9.18,22.49,88.43,3.318,3.371,0.176
2025-11-28 22:29:00,PL01,LINE_A,C,STANDARD,32.74,1,0.8787,0.0822,0.0462,96.61,88.67,84.57,2.29,58.66,18.62,16.11,93.38,3.338,3.389,0.106
2025-11-28 22:46:00,PL02,LINE_C,B,HEAVY,89.43,1,0.8902,0.25,0.15,35.83,26.88,22.84,6.2,53.86,18.51,10.55,82.92,9.283,9.827,0.93
2025-11-28 22:47:00,PL01,LINE_C,A,STANDARD,37.9,1,0.8182,0.25,0.1379,77.71,58.28,50.24,2.39,55.41,16.99,22.02,94.42,4.009,4.268,0.33
2025-11-28 22:50:00,PL02,LINE_C,A,PREMIUM,37.31,4,0.852,0.0554,0.1337,328.81,310.58,269.06,3.88,51.64,20.32,21.54,93.51,4.185,4.232,0.519
2025-11-28 23:02:00,PL01,LINE_C,C,STANDARD,29.57,1,0.9213,0.0265,0.0776,112.17,109.2,100.73,2.56,58.86,17.1,25.46,101.43,3.492,3.57,0.199
2025-11-28 23:20:00,PL01,LINE_C,C,STANDARD,20.66,2,0.8853,0.25,0.1455,308.52,231.39,197.72,2.49,56.59,22.35,16.76,95.7,2.903,2.974,0.362
2025-11-29 00:48:00,PL01,LINE_C,C,PREMIUM,49.93,1,0.9619,0.25,0.0806,69.36,52.02,47.82,3.56,58.29,22.05,26.93,107.28,5.625,5.806,0.287
2025-11-29 00:56:00,PL01,LINE_B,B,STANDARD,33.71,1,0.8212,0.1429,0.0762,87.71,75.17,69.45,1.78,56.6,21.23,25.25,103.07,3.148,3.261,0.135
2025-11-29 01:25:00,PL02,LINE_A,A,STANDARD,44.16,1,0.8735,0.25,0.0401,71.2,53.4,51.26,2.05,49.61,20.22,16.27,86.11,3.658,3.725,0.082
2025-11-29 02:04:00,PL01,LINE_B,A,PREMIUM,30.86,1,0.86,0.1951,0.0506,100.32,80.75,76.66,3.53,54.33,18.54,27.59,100.46,4.777,4.843,0.179
2025-11-29 02:25:00,PL03,LINE_A,C,PREMIUM,65.43,4,0.7733,0.091,0.1498,170.18,154.7,131.53,3.61,48.68,21.33,30.3,100.3,4.26,4.374,0.541
2025-11-29 03:02:00,PL02,LINE_C,C,STANDARD,30.43,2,0.8293,0.0647,0.15,196.18,183.48,155.96,2.08,54.79,19.96,23.75,98.49,2.614,2.709,0.312
2025-11-29 03:35:00,PL01,LINE_A,A,HEAVY,52.26,1,0.7962,0.0872,0.1398,54.85,50.07,43.07,5.3,53.35,18.71,25.38,97.44,7.25,7.566,0.742
2025-11-29 04:30:00,PL01,LINE_C,C,STANDARD,32.44,1,0.8089,0.1346,0.0667,89.77,77.69,72.5,2.4,58.98,17.65,16.26,92.89,3.593,3.679,0.16
2025-11-29 05:00:00,PL01,LINE_C,A,STANDARD,57.47,1,0.8948,0.2423,0.0255,56.05,42.47,41.39,2.32,57.88,20.85,30.24,108.98,4.882,4.949,0.059
2025-11-29 06:39:00,PL01,LINE_A,C,STANDARD,30.59,1,0.8461,0.25,0.0628,99.57,74.68,69.99,2.34,57.08,13.95,21.4,92.43,3.574,3.657,0.147
2025-11-29 06:56:00,PL01,LINE_B,B,PREMIUM,50.02,2,0.9602,0.25,0.15,138.2,103.65,88.1,3.49,58.4,22.48,31.97,112.85,4.584,4.776,0.524
2025-11-29 07:48:00,PL01,LINE_D,C,STANDARD,34.32,4,0.7818,0.25,0.068,328.01,246.01,229.27,2.21,59.18,15.39,23.3,97.88,2.609,2.638,0.15
2025-11-29 10:20:00,PL02,LINE_A,B,PREMIUM,60.84,4,0.8246,0.0929,0.0779,195.16,177.02,163.23,2.12,53.65,18.02,17.53,89.2,2.625,2.668,0.165
